_time,_value
2022-09-02T02:30:00Z,0.21110999999837077
2022-09-02T02:45:00Z,0.20500000000174623
2022-09-02T03:00:00Z,0.2249288888879164
2022-09-02T03:15:00Z,0.21093888888935908
2022-09-02T03:30:00Z,0.21569666666528065
2022-09-02T03:45:00Z,0.22746444444601366
2022-09-02T04:00:00Z,0.2179877777780348
2022-09-02T04:15:00Z,0.2013788888889394
2022-09-02T04:30:00Z,0.2103400000005422
2022-09-02T04:45:00Z,0.22346222222222423
2022-09-02T05:00:00Z,0.22865444444414607
2022-09-02T05:15:00Z,0.23875888888960617
2022-09-02T05:30:00Z,0.268462222220478
2022-09-02T05:45:00Z,0.29817666666895093
2022-09-02T06:00:00Z,0.29168888888671063
2022-09-02T06:15:00Z,0.2797811111122428
2022-09-02T06:30:00Z,0.2623511111114567
2022-09-02T06:45:00Z,0.4327066666664905
2022-09-02T07:00:00Z,0.8120444444439272
2022-09-02T07:15:00Z,0.6913233333334574
2022-09-02T07:30:00Z,0.672752222222698
2022-09-02T07:45:00Z,0.6581455555533466
2022-09-02T08:00:00Z,0.6845933333343055
2022-09-02T08:15:00Z,0.6900400000022273
2022-09-02T08:30:00Z,0.6929399999971793
2022-09-02T08:45:00Z,0.6631577777789062
2022-09-02T09:00:00Z,0.6251166666670542
2022-09-02T09:15:00Z,0.6351033333339728
2022-09-02T09:30:00Z,0.6273299999984374
2022-09-02T09:45:00Z,0.6717811111120682
2022-09-02T10:00:00Z,0.6481711111118784
2022-09-02T10:15:00Z,0.4719977777749591
2022-09-02T10:30:00Z,0.43956555555541854
2022-09-02T10:45:00Z,0.35560111111044534
2022-09-02T11:00:00Z,0.3199711111137731
2022-09-02T11:15:00Z,0.3688455555557084
2022-09-02T11:30:00Z,0.5601888888886606
2022-09-02T11:45:00Z,0.8189199999987977
2022-09-02T12:00:00Z,0.5505111111133374
2022-09-02T12:15:00Z,0.559847777775758
2022-09-02T12:30:00Z,0.5042899999998554
2022-09-02T12:45:00Z,0.46757222222368
2022-09-02T13:00:00Z,0.2992588888882892
2022-09-02T13:15:00Z,0.293269999999211
2022-09-02T13:30:00Z,0.531706666669379
2022-09-02T13:45:00Z,0.6878933333300665
2022-09-02T14:00:00Z,0.5441133333342805
2022-09-02T14:15:00Z,0.7446833333333416
2022-09-02T14:30:00Z,0.4553299999988667
2022-09-02T14:45:00Z,0.3166144444467136
2022-09-02T15:00:00Z,0.34278777777763025
2022-09-02T15:15:00Z,0.3708486928098864
2022-09-02T15:30:00Z,0.3351279738553785
2022-09-02T15:45:00Z,0.3224011111087748
2022-09-02T16:00:00Z,0.3469044444482279
2022-09-02T16:15:00Z,0.3065811111091534
2022-09-02T16:30:00Z,0.3186133333338148
2022-09-02T16:45:00Z,0.3509100000010221
2022-09-02T17:00:00Z,0.4027826342053231
2022-09-02T17:15:00Z,0.4962618102399574
2022-09-02T17:30:00Z,0.2999722222220953
2022-09-02T17:45:00Z,0.2679666666654157
2022-09-02T18:00:00Z,0.2745822222232164
2022-09-02T18:15:00Z,0.25231666666695673
2022-09-02T18:30:00Z,0.26955666666799516
2022-09-02T18:45:00Z,0.3408799999988332
2022-09-02T19:00:00Z,0.4981755555536438
2022-09-02T19:15:00Z,0.4797000000007756
2022-09-02T19:30:00Z,0.48907777778003947
2022-09-02T19:45:00Z,0.4823655555537698
2022-09-02T20:00:00Z,0.48043777777456853
2022-09-02T20:15:00Z,0.4839322222269402
2022-09-02T20:30:00Z,0.37583222222110635
2022-09-02T20:45:00Z,0.31518555555430794
2022-09-02T21:00:00Z,0.3069277777776733
2022-09-02T21:15:00Z,0.3199766666666619
2022-09-02T21:30:00Z,0.2561222222220749
2022-09-02T21:45:00Z,0.2192388888915957
2022-09-02T22:00:00Z,0.22706555555396335
2022-09-02T22:15:00Z,0.2401644444444173
2022-09-02T22:30:00Z,0.21872666666695295
2022-09-02T22:45:00Z,0.22660666666615725
2022-09-02T23:00:00Z,0.245600000000195
2022-09-02T23:15:00Z,0.11259111111121456
2022-09-03T00:00:00Z,0.8570375000008426
2022-09-03T00:15:00Z,0.17383361111114937
2022-09-03T00:30:00Z,0.2154033333317784
2022-09-03T00:45:00Z,0.23526777777624375
2022-09-03T01:00:00Z,0.22034111111315724
2022-09-03T01:15:00Z,0.210343333331366
2022-09-03T01:30:00Z,0.23112333333574497
2022-09-03T01:45:00Z,0.2140588888896673
2022-09-03T02:00:00Z,0.20052222222238925
2022-09-03T02:15:00Z,0.22287444443736604
2022-09-03T02:30:00Z,0.23398444445047062
2022-09-03T02:45:00Z,0.20576555555544473
2022-09-03T03:00:00Z,0.21074222222159733
2022-09-03T03:15:00Z,0.2285666666648467
2022-09-03T03:30:00Z,0.22444444444681722
2022-09-03T03:45:00Z,0.22961222222329525
2022-09-03T04:00:00Z,0.22909555555361294
2022-09-03T04:15:00Z,0.2339022222240601
2022-09-03T04:30:00Z,0.21819111110926315
2022-09-03T04:45:00Z,0.22194666666746343
2022-09-03T05:00:00Z,0.2512611111114893
2022-09-03T05:15:00Z,0.2563399999989997
2022-09-03T05:30:00Z,0.29173444444222696
2022-09-03T05:45:00Z,0.30462111111683043
2022-09-03T06:00:00Z,0.3266955555527602
2022-09-03T06:15:00Z,0.32610444444617315
2022-09-03T06:30:00Z,0.3143777777759169
2022-09-03T06:45:00Z,0.4304444444433102
2022-09-03T07:00:00Z,0.6922933333335095
2022-09-03T07:15:00Z,0.5944933333321387
2022-09-03T07:30:00Z,0.5416644444467238
2022-09-03T07:45:00Z,0.6877011111091633
2022-09-03T08:00:00Z,0.674238888889704
2022-09-03T08:15:00Z,0.7238155555560297
2022-09-03T08:30:00Z,0.5781244444451659
2022-09-03T08:45:00Z,0.4001677777760051
2022-09-03T09:00:00Z,0.3203644444447491
2022-09-03T09:15:00Z,0.3250555555569008
2022-09-03T09:30:00Z,0.3009199999987686
2022-09-03T09:45:00Z,0.3372144444465448
2022-09-03T10:00:00Z,0.4052466666671535
2022-09-03T10:15:00Z,0.6066644444435951
2022-09-03T10:30:00Z,0.38823888888873626
2022-09-03T10:45:00Z,0.4520511111095402
2022-09-03T11:00:00Z,0.6090766666693526
2022-09-03T11:15:00Z,0.43519999999898573
2022-09-03T11:30:00Z,0.38287888888589805
2022-09-03T11:45:00Z,0.3760966666704917
2022-09-03T12:00:00Z,0.3866855555525035
2022-09-03T12:15:00Z,0.3557111111131235
2022-09-03T12:30:00Z,0.3608922222229012
2022-09-03T12:45:00Z,0.3906477777773034
2022-09-03T13:00:00Z,0.403088888889215
2022-09-03T13:15:00Z,0.38590000000021973
2022-09-03T13:30:00Z,0.3452222222213095
2022-09-03T13:45:00Z,0.39649666666628036
2022-09-03T14:00:00Z,0.3704266666672993
2022-09-03T14:15:00Z,0.40073555555409257
2022-09-03T14:30:00Z,0.3986799999975119
2022-09-03T14:45:00Z,0.3702666666722507
2022-09-03T15:00:00Z,0.3390777777758558
2022-09-03T15:15:00Z,0.32961222222093056
2022-09-03T15:30:00Z,0.3214988888894368
2022-09-03T15:45:00Z,0.3160233333346696
2022-09-03T16:00:00Z,0.35347444444505527
2022-09-03T16:15:00Z,0.3463400000009642
2022-09-03T16:30:00Z,0.3011244444423937
2022-09-03T16:45:00Z,0.3007155555551435
2022-09-03T17:00:00Z,0.31763333333310584
2022-09-03T17:15:00Z,0.2982644444437028
2022-09-03T17:30:00Z,0.29250333333402523
2022-09-03T17:45:00Z,0.32334333333346876
2022-09-03T18:00:00Z,0.3364066666672443
2022-09-03T18:15:00Z,0.34371999999984837
2022-09-03T18:30:00Z,0.34819555555441184
2022-09-03T18:45:00Z,0.3240766666676791
2022-09-03T19:00:00Z,0.3272933333346373
2022-09-03T19:15:00Z,0.3383122222203383
2022-09-03T19:30:00Z,0.3377177777774705
2022-09-03T19:45:00Z,0.30879555555748084
2022-09-03T20:00:00Z,0.2820055555548606
2022-09-03T20:15:00Z,0.25287999999818567
2022-09-03T20:30:00Z,0.2703955555562061
2022-09-03T20:45:00Z,0.2613622222224876
2022-09-03T21:00:00Z,0.2551966666669614
2022-09-03T21:15:00Z,0.253653333334114
2022-09-03T21:30:00Z,0.25650555555421306
2022-09-03T21:45:00Z,0.24707000000034895
2022-09-03T22:00:00Z,0.26271555555740633
2022-09-03T22:15:00Z,0.2762266666695723
2022-09-03T22:30:00Z,0.2531188888842735
2022-09-03T22:45:00Z,0.24146999999993568
2022-09-03T23:00:00Z,0.2653944444464287
2022-09-03T23:15:00Z,0.1547811111095143
2022-09-04T01:00:00Z,1.7935911764698176
2022-09-04T01:15:00Z,0.1888210457518653
2022-09-04T01:30:00Z,0.2236888888901376
2022-09-04T01:45:00Z,0.2463344444440736
2022-09-04T02:00:00Z,0.21575888888855843
2022-09-04T02:15:00Z,0.21125000000120053
2022-09-04T02:30:00Z,0.22639111110947852
2022-09-04T02:45:00Z,0.24543666666795616
2022-09-04T03:00:00Z,0.23138222222132754
2022-09-04T03:15:00Z,0.228511111111402
2022-09-04T03:30:00Z,0.25054666666710546
2022-09-04T03:45:00Z,0.24730666666710022
2022-09-04T04:00:00Z,0.22934666666606063
2022-09-04T04:15:00Z,0.2366133333343896
2022-09-04T04:30:00Z,0.2550611111100807
2022-09-04T04:45:00Z,0.21772555555435247
2022-09-04T05:00:00Z,0.21511000000100466
2022-09-04T05:15:00Z,0.27842555555434956
2022-09-04T05:30:00Z,0.31087444444438006
2022-09-04T05:45:00Z,0.30516333333343937
2022-09-04T06:00:00Z,0.2898444444472261
2022-09-04T06:15:00Z,0.28066999999828113
2022-09-04T06:30:00Z,0.2757833333362214
2022-09-04T06:45:00Z,0.31199333333006507
2022-09-04T07:00:00Z,0.30660888888724
2022-09-04T07:15:00Z,0.3240955555565961
2022-09-04T07:30:00Z,0.32031888888923277
2022-09-04T07:45:00Z,0.318489999999656
2022-09-04T08:00:00Z,0.31712444444383436
2022-09-04T08:15:00Z,0.2836644444441845
2022-09-04T08:30:00Z,0.25909555555517727
2022-09-04T08:45:00Z,0.26268666666965146
2022-09-04T09:00:00Z,0.28606999999738036
2022-09-04T09:15:00Z,0.26672777778003365
2022-09-04T09:30:00Z,0.2580222222222801
2022-09-04T09:45:00Z,0.25602555555360595
2022-09-04T10:00:00Z,0.2819033333325933
2022-09-04T10:15:00Z,0.2611666666689416
2022-09-04T10:30:00Z,0.257563333332655
2022-09-04T10:45:00Z,0.2720133333332342
2022-09-04T11:00:00Z,0.2780799999982264
2022-09-04T11:15:00Z,0.2571366666688846
2022-09-04T11:30:00Z,0.26471333333574876
2022-09-04T11:45:00Z,0.2737333333307106
2022-09-04T12:00:00Z,0.27212555555615836
2022-09-04T12:15:00Z,0.25026555555541563
2022-09-04T12:30:00Z,0.24307666666481964
2022-09-04T12:45:00Z,0.2801288888895215
2022-09-04T13:00:00Z,0.2666266666683441
2022-09-04T13:15:00Z,0.2505766666663476
2022-09-04T13:30:00Z,0.2528255555571377
2022-09-04T13:45:00Z,0.27148777777529176
2022-09-04T14:00:00Z,0.2671655555595862
2022-09-04T14:15:00Z,0.26268444444121997
2022-09-04T14:30:00Z,0.25781333333270595
2022-09-04T14:45:00Z,0.27627444444533467
2022-09-04T15:00:00Z,0.2544311111105344
2022-09-04T15:15:00Z,0.2482922222234265
2022-09-04T15:30:00Z,0.25874555555583356
2022-09-04T15:45:00Z,0.2736644444430567
2022-09-04T16:00:00Z,0.2421199999998862
2022-09-04T16:15:00Z,0.24336666666658857
2022-09-04T16:30:00Z,0.25404222222186945
2022-09-04T16:45:00Z,0.31904000000122323
2022-09-04T17:00:00Z,0.47357333333184215
2022-09-04T17:15:00Z,0.3951633333344944
2022-09-04T17:30:00Z,0.6222433333332447
2022-09-04T17:45:00Z,0.752372222221311
2022-09-04T18:00:00Z,0.80523333333349
2022-09-04T18:15:00Z,0.700916666665762
2022-09-04T18:30:00Z,0.6729511111161628
2022-09-04T18:45:00Z,0.6140866666628426
2022-09-04T19:00:00Z,0.48220555555508327
2022-09-04T19:15:00Z,0.379793333334419
2022-09-04T19:30:00Z,0.3862633333328631
2022-09-04T19:45:00Z,0.5934311111104762
2022-09-04T20:00:00Z,0.69965666666576
2022-09-04T20:15:00Z,0.7300100000011298
2022-09-04T20:30:00Z,0.6186033333351588
2022-09-04T20:45:00Z,0.726782222221118
2022-09-04T21:00:00Z,0.7484755555560696
2022-09-04T21:15:00Z,0.3333144444432037
2022-09-04T21:30:00Z,0.3099555555563711
2022-09-04T21:45:00Z,0.2595911111111491
2022-09-04T22:00:00Z,0.25678444444383786
2022-09-04T22:15:00Z,0.2746011111103144
2022-09-04T22:30:00Z,0.2962588888904065
2022-09-04T22:45:00Z,0.27511999999842374
2022-09-04T23:00:00Z,0.27792222222706187
2022-09-04T23:15:00Z,0.12436777777384123
2022-09-05T03:00:00Z,0.21839029962575296
2022-09-05T03:15:00Z,0.24098333333404298
2022-09-05T03:30:00Z,0.2358922222219917
2022-09-05T03:45:00Z,0.22356111111002974
2022-09-05T04:00:00Z,0.2279555555569459
2022-09-05T04:15:00Z,0.23923777777508803
2022-09-05T04:30:00Z,0.2346677777795776
2022-09-05T04:45:00Z,0.22072333333198912
2022-09-05T05:00:00Z,0.21505111111400765
2022-09-05T05:15:00Z,0.2942244444429889
2022-09-05T05:30:00Z,0.32645222222254233
2022-09-05T05:45:00Z,0.3566899999996167
2022-09-05T06:00:00Z,0.3527166666672201
2022-09-05T06:15:00Z,0.37431000000196946
2022-09-05T06:30:00Z,0.37117555555232684
2022-09-05T06:45:00Z,0.39597777777999
2022-09-05T07:00:00Z,0.3687466666651744
2022-09-05T07:15:00Z,0.4163544444445506
2022-09-05T07:30:00Z,0.3860466666683351
2022-09-05T07:45:00Z,0.35290555555457104
2022-09-05T08:00:00Z,0.432788888891082
2022-09-05T08:15:00Z,0.46950555555213214
2022-09-05T08:30:00Z,0.5158888888909132
2022-09-05T08:45:00Z,0.5885533333330386
2022-09-05T09:00:00Z,0.4093888888883157
2022-09-05T09:15:00Z,0.39055000000007567
2022-09-05T09:30:00Z,0.373586666666597
2022-09-05T09:45:00Z,0.6192188888880992
2022-09-05T10:00:00Z,0.6991533333339248
2022-09-05T10:15:00Z,0.5887244444456883
2022-09-05T10:30:00Z,0.6307911111080102
2022-09-05T10:45:00Z,0.4869055555564046
2022-09-05T11:00:00Z,0.4360988888902284
2022-09-05T11:15:00Z,0.4064322222229748
2022-09-05T11:30:00Z,0.4024477777775246
2022-09-05T11:45:00Z,0.4090044444437808
2022-09-05T12:00:00Z,0.4599599999983184
2022-09-05T12:15:00Z,0.42951555555828236
2022-09-05T12:30:00Z,0.39241999999649124
2022-09-05T12:45:00Z,0.4319277777776733
2022-09-05T13:00:00Z,0.8351955555572204
2022-09-05T13:15:00Z,0.9771800000007715
2022-09-05T13:30:00Z,0.784177777779405
2022-09-05T13:45:00Z,0.47598111110801256
2022-09-05T14:00:00Z,0.5304100000003018
2022-09-05T14:15:00Z,0.7046355555557966
2022-09-05T14:30:00Z,0.44646666666449164
2022-09-05T14:45:00Z,0.4103122222259117
2022-09-05T15:00:00Z,0.4120966666660024
2022-09-05T15:15:00Z,0.37814111111038073
2022-09-05T15:30:00Z,0.3781755555583004
2022-09-05T15:45:00Z,0.40481777777586103
2022-09-05T16:00:00Z,0.4543166666671823
2022-09-05T16:15:00Z,0.6113544444424406
2022-09-05T16:30:00Z,0.5537155555575737
2022-09-05T16:45:00Z,0.4316588888887054
2022-09-05T17:00:00Z,0.45391777777695097
2022-09-05T17:15:00Z,0.39093222222072654
2022-09-05T17:30:00Z,0.3951377777812013
2022-09-05T17:45:00Z,0.4004399999985253
2022-09-05T18:00:00Z,0.34643444444373017
2022-09-05T18:15:00Z,0.27865777777788026
2022-09-05T18:30:00Z,0.2748822222238232
2022-09-05T18:45:00Z,0.3141822222214614
2022-09-05T19:00:00Z,0.39073999999618536
2022-09-05T19:15:00Z,0.47169444444625697
2022-09-05T19:30:00Z,0.5076033333334635
2022-09-05T19:45:00Z,0.5293433333363282
2022-09-05T20:00:00Z,0.4768966666670167
2022-09-05T20:15:00Z,0.3741799999979776
2022-09-05T20:30:00Z,0.2903022222208165
2022-09-05T20:45:00Z,0.31785000000127184
2022-09-05T21:00:00Z,0.33989333333465765
2022-09-05T21:15:00Z,0.2996988888880878
2022-09-05T21:30:00Z,0.29460666666727775
2022-09-05T21:45:00Z,0.3245388888872185
2022-09-05T22:00:00Z,0.35258555555628845
2022-09-05T22:15:00Z,0.31974000000082015
2022-09-05T22:30:00Z,0.24376777777797543
2022-09-05T22:45:00Z,0.24340444444260356
2022-09-05T23:00:00Z,0.21992333333491842
2022-09-05T23:15:00Z,0.1146133333331818
2022-09-06T00:00:00Z,0.7932068493146289
2022-09-06T00:15:00Z,0.18044648401883023
2022-09-06T00:30:00Z,0.2056833333326722
2022-09-06T00:45:00Z,0.2456033333328378
2022-09-06T01:00:00Z,0.21644777778055868
2022-09-06T01:15:00Z,0.21328555555555795
2022-09-06T01:30:00Z,0.22151666666468373
2022-09-06T01:45:00Z,0.23294333332796668
2022-09-06T02:00:00Z,0.21674000000621163
2022-09-06T02:15:00Z,0.2109355555558068
2022-09-06T02:30:00Z,0.21238777777671203
2022-09-06T02:45:00Z,0.22408333333351038
2022-09-06T03:00:00Z,0.2031977777778593
2022-09-06T03:15:00Z,0.21121999999832042
2022-09-06T03:30:00Z,0.20613666667031794
2022-09-06T03:45:00Z,0.22052111110861006
2022-09-06T04:00:00Z,0.21327000000110274
2022-09-06T04:15:00Z,0.19703666666373465
2022-09-06T04:30:00Z,0.2155022222241314
2022-09-06T04:45:00Z,0.23981111111061182
2022-09-06T05:00:00Z,0.20310555555533938
2022-09-06T05:15:00Z,0.24500555555732717
2022-09-06T05:30:00Z,0.3158955555545617
2022-09-06T05:45:00Z,0.36084666666647536
2022-09-06T06:00:00Z,0.3210388888901434
2022-09-06T06:15:00Z,0.3114300000006551
2022-09-06T06:30:00Z,0.39085111111035076
2022-09-06T06:45:00Z,0.3517999999976382
2022-09-06T07:00:00Z,0.31046888889159163
2022-09-06T07:15:00Z,0.30138111111045873
2022-09-06T07:30:00Z,0.28925555555633764
2022-09-06T07:45:00Z,0.34038333333046467
2022-09-06T08:00:00Z,0.3031911111129375
2022-09-06T08:15:00Z,0.30181666666794627
2022-09-06T08:30:00Z,0.42985999999928026
2022-09-06T08:45:00Z,0.3191066666677216
2022-09-06T09:00:00Z,0.37910444444059976
2022-09-06T09:15:00Z,0.3130388888912421
2022-09-06T09:30:00Z,0.30174888888996065
2022-09-06T09:45:00Z,0.25842111110978294
2022-09-06T10:00:00Z,0.2862477777771346
2022-09-06T10:15:00Z,0.35254888888812275
2022-09-06T10:30:00Z,0.3267966666680877
2022-09-06T10:45:00Z,0.30091888888910034
2022-09-06T11:00:00Z,0.29208222221950564
2022-09-06T11:15:00Z,0.3146400000059657
2022-09-06T11:30:00Z,0.32990999999674386
2022-09-06T11:45:00Z,0.32602999999926396
2022-09-06T12:00:00Z,0.4841944444451656
2022-09-06T12:15:00Z,0.418781111109638
2022-09-06T12:30:00Z,0.33028777777872165
2022-09-06T12:45:00Z,0.29156666666585807
2022-09-06T13:00:00Z,0.27571444444492954
2022-09-06T13:15:00Z,0.2996244444448166
2022-09-06T13:30:00Z,0.28745444444575696
2022-09-06T13:45:00Z,0.29347333333043935
2022-09-06T14:00:00Z,0.295787777780788
2022-09-06T14:15:00Z,0.33064777777508425
2022-09-06T14:30:00Z,0.3556866666658607
2022-09-06T14:45:00Z,0.3829066666685321
2022-09-06T15:00:00Z,0.3045122222220016
2022-09-06T15:15:00Z,0.36120666666738543
2022-09-06T15:30:00Z,0.42925555555575556
2022-09-06T15:45:00Z,0.4087011111096217
2022-09-06T16:00:00Z,0.3967311111127856
2022-09-06T16:15:00Z,0.3879711111094366
2022-09-06T16:30:00Z,0.32544111111292295
2022-09-06T16:45:00Z,0.2895822222226343
2022-09-06T17:00:00Z,0.2948322222209754
2022-09-06T17:15:00Z,0.34049111111107777
2022-09-06T17:30:00Z,0.30340666666688776
2022-09-06T17:45:00Z,0.27845333333243616
2022-09-06T18:00:00Z,0.5559500000008484
2022-09-06T18:15:00Z,0.4177611111099395
2022-09-06T18:30:00Z,0.2549288888903902
2022-09-06T18:45:00Z,0.2819322222212577
2022-09-06T19:00:00Z,0.6207333333331917
2022-09-06T19:15:00Z,0.7260400000004665
2022-09-06T19:30:00Z,0.7038744444444092
2022-09-06T19:45:00Z,0.690187777776373
2022-09-06T20:00:00Z,0.678226666669616
2022-09-06T20:15:00Z,0.592923333332692
2022-09-06T20:30:00Z,0.4112166666654957
2022-09-06T20:45:00Z,0.34700222222090815
2022-09-06T21:00:00Z,0.3475011111140702
2022-09-06T21:15:00Z,0.35457222222157725
2022-09-06T21:30:00Z,0.3194844444451519
2022-09-06T21:45:00Z,0.27576111111102364
2022-09-06T22:00:00Z,0.25555111111134465
2022-09-06T22:15:00Z,0.26149111111044476
2022-09-06T22:30:00Z,0.24495999999908236
2022-09-06T22:45:00Z,0.25009444444640394
2022-09-06T23:00:00Z,0.23867888888798916
2022-09-06T23:15:00Z,0.14211888888803514
2022-09-07T00:00:00Z,0.8851693548394906
2022-09-07T00:15:00Z,0.2326584229376749
2022-09-07T00:30:00Z,0.22623888888938382
2022-09-07T00:45:00Z,0.21755333333294402
2022-09-07T01:00:00Z,0.24184888889067224
2022-09-07T01:15:00Z,0.27769111111047096
2022-09-07T01:30:00Z,0.24218888888844958
2022-09-07T01:45:00Z,0.23111555555533414
2022-09-07T02:00:00Z,0.25871888888741523
2022-09-07T02:15:00Z,0.2607366666688904
2022-09-07T02:30:00Z,0.21000333333267918
2022-09-07T02:45:00Z,0.23610777777867042
2022-09-07T03:00:00Z,0.2535699999998542
2022-09-07T03:15:00Z,0.2581966666666631
2022-09-07T03:30:00Z,0.22727333333386923
2022-09-07T03:45:00Z,0.22019444443867542
2022-09-07T04:00:00Z,0.2244944444491921
2022-09-07T04:15:00Z,0.25972222222299024
2022-09-07T04:30:00Z,0.23952555555479194
2022-09-07T04:45:00Z,0.2335366666666232
2022-09-07T05:00:00Z,0.2287311111094823
2022-09-07T05:15:00Z,0.29482444444329303
2022-09-07T05:30:00Z,0.32648555555897474
2022-09-07T05:45:00Z,0.301167777777664
2022-09-07T06:00:00Z,0.26659555555488623
2022-09-07T06:15:00Z,0.3644611111103586
2022-09-07T06:30:00Z,0.7463377777803544
2022-09-07T06:45:00Z,0.40632555555384897
2022-09-07T07:00:00Z,0.3675288888898649
2022-09-07T07:15:00Z,0.36208666666516365
2022-09-07T07:30:00Z,0.2990422222210327
2022-09-07T07:45:00Z,0.6205400000017107
2022-09-07T08:00:00Z,0.5047177777760226
2022-09-07T08:15:00Z,0.5486833333370669
2022-09-07T08:30:00Z,0.44648777777729265
2022-09-07T08:45:00Z,0.8189833333317438
2022-09-07T09:00:00Z,0.4599188888887511
2022-09-07T09:15:00Z,0.41756111111226346
